FIRE_NAME,YEAR,FIRE_SIZE,FORESTED_BURNED,SDC,CA,PLAND,PD,LPI,ED,LSI,AREA_MN,AREA_AM,AREA_CV,GYRATE_MN,GYRATE_AM,GYRATE_CV,SHAPE_MN,SHAPE_AM,SHAPE_CV,FRAC_MN,FRAC_AM,FRAC_CV,PARA_MN,PARA_AM,PARA_CV,CONTIG_MN,CONTIG_AM,CONTIG_CV,TCA,CPLAND,NDCA,DCAD,CORE_MN,CORE_AM,CORE_CV,DCORE_MN,DCORE_AM,DCORE_CV,CAI_MN,CAI_AM,CAI_CV,CLUMPY,PLADJ,IJI,COHESION,DIVISION,AI,NLSI,FIRE_TYPE1,FIRE_TYPE2,FED_LAND_1,FED_LAND_2,AGBUR1,AGBUR2,FOREST_NAME,Comment
AZ3421511233820120513_GLADIATOR,2012,6513.427139,1643.855266,0.0086,442.9008,26.9411,9.3068,5.8791,65.622,15.7519,2.8948,42.4139,369.4845,51.7137,297.9604,141.6347,1.3631,2.9336,42.2102,1.0589,1.1611,5.532,833.1708,301.5901,41.1986,0.305,0.7368,85.4886,5.2847,0.3215,1,0.0608,0.0345,1.1532,1232.8828,5.2847,5.2847,0,0.0357,1.1932,1232.8828,0.6871,75.9637,7.0215,92.6637,0.993,77.1409,0.2286,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Prescott National Forest,
AZ3471811113020120629_CANYON,2012,3576.299583,3413.021711,0.0039,1373.164,40.2091,3.5724,19.0392,62.6585,14.7311,11.2554,368.1429,563.0985,66.6188,1012.2486,264.3258,1.372,5.5499,67.715,1.0493,1.2163,5.9522,963.2239,159.0527,36.9829,0.2265,0.8645,116.7033,135.7253,3.9743,10,0.2928,1.1125,49.7566,822.9418,13.5725,61.9222,188.741,0.3137,9.8841,758.0174,0.8053,87.6148,43.2916,98.3021,0.9567,88.3577,0.1164,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3572811381120120627_BLACK_CANYON,2012,6916.17615,4483.11234,0.0066,668.8506,14.8778,5.1161,7.2304,42.2628,18.9141,2.908,188.6967,799.2983,39.2837,590.052,190.6433,1.2943,6.172,55.7635,1.0486,1.2336,5.4219,930.5861,294.2311,32.3156,0.2271,0.7468,97.7024,4.2784,0.0952,3,0.0667,0.0186,2.0792,1513.2746,1.4261,2.3914,82.2722,0.0057,0.6397,1513.2746,0.7355,76.523,8.0483,96.678,0.9938,77.4848,0.2252,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Hualapai Indian Reservation,
AZ3633311376620120813_PIGEON_CANYON,2012,830.5915882,173.4658197,0.0169,24.4917,13.9401,13.6602,4.4355,58.667,5.9375,1.0205,5.353,206.0472,35.2092,107.5573,103.1295,1.2727,2.0707,32.9981,1.0553,1.1336,5.0409,984.3062,493.5904,31.0774,0.2023,0.5826,109.4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5938,60.7438,19.5974,83.563,0.9958,65.0442,0.3496,Wildfire,SUPPRESSION,National Monument BLM, ,BLM,OTHER,Grand Canyon-Parashant National Monument,
AZ3660111368320120711_HOBBLE_COMPLEX,2012,14247.37197,10930.47951,0.0156,19.8203,0.1809,0.4107,0.0475,1.0714,6.7241,0.4405,2.4004,210.9491,23.8932,58.8634,72.4189,1.1179,1.389,18.843,1.0299,1.0724,4.0047,1052.6533,622.5543,26.3194,0.1477,0.4781,134.2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5469,50.7576,24.9329,66.3728,1,54.7684,0.4523,Wildfire,SUPPRESSION,National Monument BLM, ,BLM,OTHER,Grand Canyon-Parashant National Monument,
NM3326710859220120509_WHITEWATER_BALDY,2012,124188.6601,107121.3483,0.0027,19103.8491,17.8318,2.9104,9.2315,25.9384,51.3122,6.127,5280.212,2933.9397,43.4426,2742.4127,256.9816,1.2503,10.6274,43.4457,1.0458,1.2407,4.7711,898.0641,148.5654,39.4194,0.2762,0.8741,93.2708,3710.9961,3.4639,109,0.1017,1.1902,1567.5425,4503.0931,34.0458,548.8552,388.8582,0.0517,19.4254,1947.2602,0.863,88.5487,10.6335,99.0185,0.9912,88.7468,0.1125,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3341910582920120604_LITTLE_BEAR,2012,15342.15478,14683.49292,0.0058,5423.3859,36.9302,5.1071,8.8321,72.8622,37.045,7.2312,640.6507,935.9251,52.2468,1159.071,245.5724,1.33,8.5932,67.5862,1.0505,1.2537,5.1752,864.0198,201.479,42.5821,0.3112,0.8316,84.8859,198.7538,1.3534,24,0.1634,0.265,36.1464,1784.0745,8.2814,70.391,273.8592,0.0365,3.6648,1400.7717,0.7647,84.8085,15.3245,98.4846,0.9839,85.1577,0.1484,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
AZ3143511076720130517_SOLDIER_BASIN,2013,4472.906213,3889.737082,0.0252,22.1897,0.5727,1.213,0.1504,3.6974,7.4667,0.4721,2.1069,186.0793,25.662,58.5591,74.6362,1.1142,1.4598,23.548,1.031,1.0795,4.0591,951.7989,645.6136,28.5467,0.1979,0.4393,97.9324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517,48.3871,16.6054,66.9202,1,51.9802,0.4802,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coronado National Forest,
AZ3328610958720130607_FOURMILE,2013,5245.307363,4367.301919,0.0277,2.6962,0.0616,0.1372,0.0308,0.3477,2.6364,0.4494,0.846,93.9496,25.5739,35.8587,45.2167,1.1292,1.1696,13.4319,1.0383,1.0482,3.3567,890.808,667.5306,29.1486,0.2593,0.4345,74.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5998,48.2143,48.4732,58.7359,1,60,0.4,Wildfire,SUPPRESSION,Indian Reservations BIA,,BIA,OTHER,San Carlos Indian Reservation,
AZ3339910989520130616_CREEK,2013,6522.502936,6320.881645,0.0082,245.058,3.8757,2.7835,1.6715,13.3866,13.65,1.3924,54.1001,615.2605,32.4815,286.8862,138.8834,1.1934,3.1185,32.6866,1.0409,1.1578,4.5177,949.3923,349.6254,32.4149,0.223,0.7,98.7046,0.394,0.0062,1,0.0158,0.0022,0.0694,1322.8757,0.394,0.394,0,0.0052,0.1608,1322.8757,0.7301,72.5683,9.1438,91.7002,0.9997,74.0566,0.2594,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,San Carlos Indian Reservation,
AZ3422811279120130628_YARNELL_HILL,2013,3215.533551,559.2321099,0.0405,12.3615,2.2129,4.6543,0.7315,14.9337,6.5455,0.4754,1.7908,166.3294,28.0351,66.8305,84.8078,1.2263,1.8412,32.4373,1.0436,1.1164,5.1784,991.5321,744.6693,24.2403,0.1743,0.3664,95.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4329,40.4959,36.5112,69.7622,0.9999,44.5455,0.5545,Wildfire,SUPPRESSION,NA, ,NA,OTHER, ,
AZ3459511259620130618_DOCE,2013,2775.19453,2044.939844,0.0174,199.6194,9.773,8.9103,1.2916,49.1302,17.6067,1.0968,11.4582,307.3565,35.3409,160.1496,121.3671,1.2744,2.8272,44.1312,1.0484,1.1621,5.465,914.4623,504.0026,30.8419,0.2317,0.5622,89.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5672,59.5509,5.592,86.6123,0.9995,60.9511,0.3905,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Prescott National Forest,
AZ3511911386220130629_DEAN_PEAK,2013,2366.177599,764.5533654,0.0169,74.4608,9.7626,10.62,1.864,45.2857,10.7593,0.9193,5.1475,214.4659,34.2531,95.5455,93.2255,1.2301,1.8043,31.1461,1.0467,1.1081,4.8795,901.9319,499.0872,33.089,0.2429,0.5657,90.8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5834,60.0962,2.8965,79.6025,0.9993,62.4108,0.3759,Wildfire,SUPPRESSION,Public Domain Land BLM, ,BLM,OTHER, ,
AZ3596311382420130701_BEAVER,2013,2732.101487,2580.649376,0.0212,24.0596,0.9324,1.1626,0.2749,5.182,6.7742,0.802,3.1672,171.7311,33.3086,77.6927,79.8001,1.2231,1.8442,32.6849,1.0465,1.1095,4.7136,880.7972,559.7539,36.0595,0.2698,0.5185,85.9318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5865,55.1282,13.3761,77.0373,1,59.0389,0.4096,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Hualapai Indian Reservation,
AZ3641611351820130702_DEWDROP,2013,524.636671,524.636671,0.0125,39.4974,7.5285,6.6713,2.3194,32.8678,6.825,1.1285,6.4721,217.6035,36.2757,109.2467,96.634,1.2497,1.7937,27.5318,1.0485,1.1081,4.724,894.4398,436.5772,36.327,0.2629,0.6246,91.2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6649,65.5303,8.4424,82.7017,0.9991,69.016,0.3098,Wildfire,SUPPRESSION,National Monument BLM, ,BLM,OTHER,Grand Canyon-Parashant National Monument,
NM3288810780920130607_SILVER,2013,55800.59309,46863.48573,0.0057,10212.1776,21.7857,6.257,5.0814,51.5466,62.683,3.4818,1025.4095,1713.1955,40.7235,1262.3001,209.7759,1.2679,9.2582,52.8051,1.0465,1.2467,5.0891,906.5305,248.3762,37.0427,0.2634,0.789,92.3233,565.1512,1.2056,39,0.0832,0.1927,106.3019,3575.223,14.4911,125.0219,276.1796,0.0113,5.5341,3353.8868,0.7572,80.7609,8.3016,98.0726,0.9952,81.0095,0.1899,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3571510568020130530_TRES_LAGUNAS,2013,2360.681839,2324.7,0.0053,747.72,32.2078,4.7382,10.0678,60.5802,12.9016,6.7975,135.5094,435.1473,64.6187,511.8079,174.0976,1.3593,3.6224,46.9021,1.0546,1.1758,5.1823,815.8221,189.4559,50.3571,0.3556,0.8416,83.4502,34.56,1.4887,6,0.2584,0.3142,9.9808,755.1636,5.76,15.8709,132.4904,0.1549,4.6221,689.068,0.8045,85.7908,14.4251,96.7036,0.9812,86.7462,0.1325,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Santa Fe National Forest,
NM3589210662020130531_THOMPSON_RIDGE,2013,8530.728697,8387.01,0.007,1624.32,19.3654,6.1042,5.2373,49.3328,25.7212,3.1725,155.2916,692.4543,44.3889,524.0506,175.2505,1.2655,4.3792,44.2534,1.0464,1.182,4.7867,879.1216,255.5777,41.8536,0.3033,0.7876,86.9815,10.35,0.1234,11,0.1311,0.0202,0.8077,1171.8665,0.9409,1.973,104.7312,0.0243,0.6372,1252.211,0.7698,80.8317,27.6404,95.9707,0.9964,81.4386,0.1856,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Santa Fe National Forest,
NM3591110572720130610_JAROSO,2013,3854.22103,3835.71,0.0034,2182.05,56.8851,2.8677,32.0875,65.4607,13.9199,19.8368,750.1462,606.7607,86.3176,1152.0072,230.1565,1.3956,5.9149,62.8355,1.0521,1.2114,5.3249,831.4926,119.4198,48.6513,0.3387,0.8997,87.7354,379.44,9.8918,15,0.391,3.4495,175.4957,829.3182,25.296,75.8787,141.4083,0.6259,17.3892,518.7245,0.8059,91.0435,27.9979,98.9687,0.8888,91.6331,0.1066,Wildfire,SUPPRESSION,National Forest FS,Pecos Wilderness,FS,FS,Santa Fe National Forest,
NM3635110502720130613_WHITES_PEAK,2013,493.035716,387.09,0.0088,80.19,20.7886,3.8886,17.5688,44.4082,5.6333,5.346,57.686,312.8976,65.0649,429.1272,180.9386,1.3892,3.8415,59.2052,1.0511,1.196,5.5687,744.0005,252.8994,44.5486,0.3899,0.7873,63.8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7962,81.0325,13.9093,96.5564,0.9689,83.856,0.1614,Wildfire,SUPPRESSION,NA, ,NA,OTHER, ,
AZ3330610975220140517_BARLOW,2014,623.9885026,622.9027903,0.0122,103.7349,16.6535,9.7929,3.8821,64.659,9.9385,1.7006,15.2311,282.0715,41.4749,200.3301,140.3007,1.2897,2.7188,46.8637,1.0472,1.1588,5.6028,944.8715,391.29,34.2911,0.2245,0.6668,105.9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6578,69.2674,11.4844,90.1292,0.9959,71.4777,0.2852,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,San Carlos Indian Reservation,
AZ3350010980820140523_BLACK_RIVER_TANK,2014,1383.39222,1364.828388,0.0194,22.7214,1.6645,1.3919,0.6446,7.6995,5.7742,1.1959,4.8471,174.7346,42.8182,102.4824,87.6312,1.3562,1.9559,29.736,1.0632,1.1278,5.207,880.3215,489.9277,37.4433,0.2818,0.5837,83.6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6572,61.9149,43.8226,82.0308,0.9999,66.287,0.3371,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Fort Apache Indian Reservation,
AZ3406011035120140617_DEHOSE,2014,810.2569128,784.6372873,0.0159,23.5894,3.0105,5.4877,0.9007,17.2613,6.9063,0.5486,2.8805,206.174,25.6862,64.0877,76.7736,1.1245,1.4473,20.0812,1.0343,1.0791,3.79,956.0162,582.598,30.1196,0.2203,0.5075,92.6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5727,54.7131,11.8283,71.2668,0.9999,58.5526,0.4145,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Fort Apache Indian Reservation,
AZ3413810967520140626_SAN_JUAN,2014,2975.235998,2958.775894,0.0043,759.86,25.6933,3.7871,13.1721,44.1868,11.8652,6.7845,261.3893,612.5979,52.1879,713.1265,221.1298,1.2727,4.613,51.4794,1.0426,1.2012,5.0052,894.86,172.468,42.5742,0.2767,0.8535,100.8057,20.5029,0.6933,12,0.4058,0.1831,8.9847,789.4194,1.7086,3.8616,112.2557,0.0595,2.6983,743.7447,0.8333,86.6228,14.8974,97.6766,0.9773,87.6105,0.1239,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Fort Apache Indian Reservation,
AZ3475611106120140614_JACK,2014,536.945526,474.6852972,0.0187,50.3172,10.5674,6.0905,4.0913,50.8593,8.413,1.7351,9.458,210.9746,50.6915,144.3551,94.7678,1.4855,2.7319,44.9719,1.0719,1.1665,6.346,795.2176,481.2836,37.5459,0.3333,0.5911,67.1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6117,62.3541,20.8096,87.8795,0.9979,65.2749,0.3473,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3495311175320140520_SLIDE,2014,9183.73478,8370.117578,0.0115,863.6784,10.2947,5.9241,1.121,36.4127,26.3404,1.7378,33.8126,429.6195,40.4453,258.4003,136.2716,1.2522,2.8469,37.7889,1.0467,1.1518,4.8332,866.3313,358.9209,39.6517,0.2885,0.6919,87.1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6956,71.9147,14.2747,90.6119,0.9996,72.6898,0.2731,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3532511198020140815_WILDFIRE_SITGREAVES_FY14,2014,4200.632669,4199.638601,0.0146,83.5017,1.9884,1.9526,0.3977,8.814,10.1207,1.0183,8.4325,269.8311,32.8718,137.7796,121.2172,1.1635,2.0197,30.791,1.0361,1.1178,4.2066,870.5731,443.2827,34.1611,0.2679,0.6161,82.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6672,65.0595,11.6607,83.595,1,67.3859,0.3261,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3588311194020140830_WILDFIRE_HAMMER_FY14,2014,1494.566213,1492.823053,0.0215,2.5179,0.1687,0.335,0.1298,0.959,2.0909,0.5036,1.5271,142.5673,24.0019,48.0297,70.3459,1.0889,1.3419,16.3265,1.0214,1.0607,2.7481,983.3068,568.5283,32.2587,0.195,0.5192,120.7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7068,55.7692,0,67.9803,1,70.7317,0.2927,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3593311195020140704_MCRAE_COMPLEX,2014,3445.515281,3442.690289,0.0108,63.8058,1.8534,1.6267,0.8376,7.5521,8.0769,1.1394,14.0298,336.3541,34.7436,141.9276,105.2795,1.2136,1.9449,31.4053,1.0404,1.1133,4.8326,923.4024,410.8927,37.4471,0.247,0.6486,100.9734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7019,67.9389,31.4146,84.4247,0.9999,70.7472,0.2925,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Kaibab National Forest,
NM3293110814820140511_SIGNAL,2014,2388.298671,2380.277837,0.0046,511.4236,21.4644,2.2244,20.3382,35.2498,9.2517,9.6495,459.2956,682.6262,46.1278,1030.6239,315.4617,1.2564,7.3576,74.1693,1.0365,1.2558,5.0943,999.4791,164.3457,32.9967,0.201,0.8607,115.996,9.1667,0.3847,5,0.2098,0.173,8.6857,721.1103,1.8333,5.7331,145.8482,0.0357,1.7924,721.1103,0.8538,87.304,9.3545,98.9075,0.9586,88.5187,0.1148,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3599610892020140613_ASSAYII_LAKE,2014,5330.87724,4748.49604,0.0059,1953.9244,41.2122,7.0869,16.5427,78.632,23.4483,5.8153,385.0293,807.5287,51.2298,830.9514,214.487,1.3496,6.303,58.7608,1.0535,1.2295,5.5727,899.2063,212.5707,39.0748,0.2802,0.8217,90.5132,52.2315,1.1017,9,0.1898,0.1555,13.1989,1186.3991,5.8035,15.9776,132.4044,0.051,2.6732,1081.9388,0.7339,83.7701,32.3009,97.8734,0.9665,84.354,0.1565,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Navajo Indian Reservation,
NM3607710673020140625_DIEGO,2014,1611.74537,1603.71,0.0059,509.49,31.5236,5.1973,16.8727,69.2171,12.3576,6.0654,156.9645,498.7871,56.9119,527.4164,181.8488,1.3485,4.774,57.0627,1.0506,1.2052,5.1957,835.9413,219.7492,45.1741,0.335,0.8178,81.852,2.7,0.1671,2,0.1237,0.0321,1.4452,911.0434,1.35,1.644,46.6667,0.0118,0.5299,911.0434,0.7758,83.5188,22.4065,97.3097,0.9694,84.6477,0.1535,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Santa Fe National Forest,
AZ3150310908920150617_HOG,2015,3186.386915,3083.036724,0.0229,52.2119,1.6937,1.849,0.5287,9.6169,10.1915,0.916,6.8988,255.5666,35.037,126.8827,107.585,1.3067,2.6284,43.0959,1.0542,1.1559,5.5538,941.575,573.1972,29.6788,0.2302,0.5184,87.9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5704,55.2336,18.6909,83.8394,1,57.7713,0.4223,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coronado National Forest,
AZ3357411024620150616_WHITETAIL,2015,13594.1018,9662.154539,0.0145,406.9915,4.2199,4.1578,0.4927,19.2828,23.9077,1.0149,10.8254,310.9028,34.3707,130.7993,104.037,1.2439,2.183,34.6983,1.0465,1.1294,5.1331,936.2829,476.5738,33.669,0.2367,0.5975,96.1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6222,62.823,20.9401,83.7631,1,63.8153,0.3618,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,San Carlos Indian Reservation,
AZ3401111007620150828_PLAYGROUND,2015,2075.123702,1988.886052,0.0157,55.2657,2.7829,2.266,0.6969,9.8539,7.875,1.2281,5.982,196.7446,39.3927,114.1902,99.301,1.2247,1.8444,29.7909,1.0441,1.1046,4.4719,841.0982,425.575,43.3463,0.3138,0.6354,85.2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6897,66.9002,18.3033,83.1242,0.9999,69.8355,0.3016,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Fort Apache Indian Reservation,
AZ3431611226820150802_SA_HILL,2015,1780.315902,156.2998413,0.0178,25.9299,16.4491,14.5904,5.5483,78.9537,6.9063,1.1274,4.9578,184.3261,39.2462,104.5958,95,1.3583,2.3265,42.3455,1.0578,1.1524,6.0161,871.7173,546.791,30.5788,0.2601,0.5291,78.6782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5207,56.1508,17.9958,83.929,0.9948,59.9576,0.4004,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Prescott National Forest,
AZ3449111148820150606_HORSE_TANK,2015,1559.365327,1559.365327,0.0205,14.2952,0.9167,0.8337,0.3119,4.2431,4.375,1.0996,2.923,128.7703,38.8709,74.0268,72.1248,1.2387,1.5459,23.8182,1.0501,1.0854,3.7319,758.7824,462.8532,43.6014,0.3659,0.5984,66.1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6903,63.5417,16.104,77.6996,1,69.3182,0.3068,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3491611139320150614_CAMILLO,2015,9975.926545,9643.450813,0.0201,36.109,0.3743,0.5908,0.0444,2.0825,8.2564,0.6335,1.9143,142.1914,29.0838,57.183,70.2724,1.1408,1.3636,19.1246,1.037,1.0691,3.676,882.3037,556.4049,33.9223,0.2657,0.5211,82.7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5959,56.6038,33.7635,69.7467,1,59.744,0.4026,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3511111215420150702_SPRINGS,2015,2999.687136,2981.341029,0.0215,4.6358,0.1555,0.671,0.0629,1.3697,4.7143,0.2318,0.8625,164.9588,19.3187,39.4846,63.7956,1.0667,1.4184,21.1948,1.0186,1.0707,3.5851,1133.9808,894.2534,17.9137,0.0903,0.2695,148.4835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,29.7872,53.3643,52.8026,1,35,0.65,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Kaibab National Forest,
AZ3587911183020150731_ROCK,2015,505.7274892,505.7274892,0.0253,9.9808,1.9736,5.932,0.3257,14.4649,5.7143,0.3327,0.6764,101.6454,22.2769,32.8135,47.3854,1.069,1.16,11.6776,1.0265,1.049,2.8896,983.1184,748.5303,28.4535,0.2006,0.3738,97.5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4541,41.7476,35.223,54.4933,1,46.4865,0.5351,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3587911195320150629_MASON_JAR_COMPLEX,2015,1789.715184,1789.715184,0.0172,14.9499,0.8353,2.0674,0.2821,5.4316,6.24,0.4041,2.0285,200.5117,23.4267,61.0873,81.3057,1.0786,1.3763,17.0249,1.023,1.0664,3.3694,1000.2046,650.2424,29.0952,0.1835,0.4481,110.5154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5332,49.3506,72.3431,65.471,1,53.7102,0.4629,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3628611317320150624_MOUNT_EMMA,2015,1801.077341,1785.080088,0.0136,191.2205,10.7115,6.834,0.9021,41.7089,13.7059,1.5674,7.8812,200.7055,43.9561,131.1369,104.5857,1.2763,1.9867,33.4549,1.0511,1.12,4.9589,808.556,397.9226,39.7578,0.3032,0.6433,82.2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6545,67.5125,19.6419,84.7133,0.9995,69.1517,0.3085,Wildfire,SUPPRESSION,National Park NPS, ,NPS,OTHER,Grand Canyon National Park,
AZ3637611318720150715_HIGH_MEADOW,2015,510.4815262,503.707829,0.016,27.8801,5.5404,5.5642,1.5997,27.3959,6.4706,0.9957,4.3596,183.8015,34.9378,93.5413,95.1448,1.2313,1.8331,35.5954,1.0433,1.1141,5.1798,890.6827,494.4769,36.654,0.2705,0.5792,88.5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6313,61.2676,18.9112,80.8893,0.9995,65.1685,0.3483,Wildfire,SUPPRESSION,Public Domain Land BLM,,BLM,OTHER,Grand Canyon-Parashant National Monument,
AZ3641511228320150615_LOCUST,2015,1389.764992,1389.764992,0.0243,3.3374,0.2401,0.9354,0.0728,1.8306,3.3333,0.2567,0.5241,102.0452,19.558,27.5227,40.5374,1.011,1.0433,3.7653,1.0079,1.0191,1.3859,1022.372,762.3078,28.1854,0.15,0.3333,130.5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4802,39.3939,20.6289,45.039,1,48.1481,0.5185,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Kaibab National Forest,
NM3146610903420150602_GUADALUPE,2015,2160.968692,1892.327822,0.0205,21.824,1.1572,2.7042,0.1557,7.4644,8.4,0.4279,1.2424,137.9622,25.42,47.0985,65.0275,1.1715,1.5185,26.6282,1.0375,1.0865,4.6887,1000.6193,722.455,27.8378,0.1879,0.3984,102.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4601,43.4978,22.9505,64.5266,1,46.6346,0.5337,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Coronado National Forest,
NM3368910849720150616_PINON,2015,1184.137855,1183.948393,0.0165,11.7466,0.9922,1.6893,0.4001,5.3813,4.5217,0.5873,2.3392,172.7087,27.1361,56.6483,69.7177,1.1242,1.3321,21.0017,1.0304,1.063,3.923,942.2551,544.9988,35.1193,0.2359,0.543,100.8826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6364,58.0645,15.2919,70.5384,1,64,0.36,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3375610745620150615_RED_CANYON,2015,5463.166841,5339.718011,0.0141,38.8326,0.7278,1.087,0.1998,3.6231,7.8049,0.6695,4.0126,223.4554,28.5322,74.9652,81.518,1.1422,1.4122,20.5878,1.0327,1.0726,4.0243,988.3783,501.7352,35.1953,0.2194,0.5843,111.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6474,61.8138,20.3406,74.3149,1,64.9937,0.3501,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Cibola National Forest,
NM3553810546220150606_COMMISSARY,2015,1063.099806,1067.4,0.0223,11.16,1.0542,1.228,0.323,5.1007,4.0435,0.8585,2.0395,117.2937,35.4306,64.8841,71.3265,1.195,1.4322,19.2311,1.0409,1.0782,3.9433,864.5872,500,46.206,0.324,0.5847,84.3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6856,62.5,50.4625,75.6739,1,68.8889,0.3111,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Santa Fe National Forest,
NM3699310709220150818_NAVAJO_RIVER,2015,679.2821157,572.8288011,0.0062,169.6403,29.6145,7.1575,24.7679,57.6007,6.7586,4.1376,119.051,527.0028,44.5533,519.4949,206.3824,1.25,3.7381,41.969,1.0479,1.1832,4.5387,871.4151,208.1292,36.9487,0.2981,0.8259,78.3586,1.8028,0.3147,1,0.1746,0.044,1.5077,632.4555,1.8028,1.8028,0,0.031,1.0627,632.4555,0.8064,84.3783,13.6919,97.0845,0.9385,86.3748,0.1363,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Jicarilla Apache Indian Reservation,
AZ3177311155720160618_BROWN,2016,6346.68718,3633.115646,0.0206,60.9587,1.6708,2.0556,0.2109,9.2189,10.76,0.8128,3.1915,171.0759,34.1239,85.1649,91.1516,1.2449,1.8683,34.4555,1.047,1.1158,5.2068,926.0044,561.6895,33.2631,0.2331,0.5194,97.0793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5699,55.3156,17.8373,77.434,1,57.7123,0.4229,Wildfire,SUPPRESSION,Fish & Wildlife ,,FWS,OTHER,Buenos Aires National Wildlife Refuge,
